1125896	Shahrak	Shahrak	Bati Dara,Kala Shaharak,Kala Shahrak,Kala Shahārak,Markaz-e Shahrak,Qal`eh Shaharak,Qal`eh-ye Bati Darrah,Qala Bati Dara,Qala Batī Dara,Qala Shaharak,Qala Shahārak,Qala Sharak,Qal‘eh Shahārak,Qal‘eh-ye Bati Darrah,Sahrak,Shahrag,Shahrak,Shakhrak,Sharak,Shāhrag,Shāhrak,Wala Shahrak,shhrk,Šahrak,شهرک	34.10738	64.3052	P	PPLA2	AF		09				15967		2357	Asia/Kabul	2012-02-28
1127110	Sar-e Pul	Sar-e Pul	Sar-e Pol,Sar-e Pul,Sar-i-Pul,Sari-Pul',sr pl,Сари-Пуль,سر پل	36.21544	65.93249	P	PPLA	AF		33				52121		636	Asia/Kabul	2012-01-16
1127628	Sang-e Chārak	Sang-e Charak		35.84972	66.43694	P	PPL	AF		33				15377		1483	Asia/Kabul	2006-01-27
1127768	Aībak	Aibak	Aibak,Aybak,Aībak,Eybak,Haibak,Samagan,Samangan,Samangān,aybk,smngan,Āybak,Саманган,آیبک,ایبک,سمنگان	36.26468	68.01551	P	PPLA	AF		32				47823		969	Asia/Kabul	2012-01-16
1128265	Rustāq	Rustaq	Rostaq,Rostāq,Rustak,Rustaq,Rustāq,rstaq,رستاق,Ṟustāq	37.12604	69.83045	P	PPLA2	AF		26				25636		1314	Asia/Kabul	2012-02-28
1129516	Qarqīn	Qarqin	Karkin,Karkin Bazar,Kkhanika,Qarkin,Qarqin,Qarqīn,Quarkin,qrqyn,Кханика,قرقین	37.41853	66.04358	P	PPLA2	AF		31				15018		263	Asia/Kabul	2012-02-28
1129648	Qarāwul	Qarawul	Hazrat Imam,Hazrat Imam Saiyid,Hazrat Imām,Karaul,Qaravol,Qarawul,Qarāvol,Qarāwul,Qaṟāwul,qrawl,قراول	37.22019	68.78041	P	PPL	AF		24				24544		337	Asia/Kabul	2012-01-16
1130490	Pul-e Khumrī	Pul-e Khumri	Pol-e Khomri,Pol-e Khomrī,Pul-e Khumri,Pul-e Khumrī,Pul-i-Khomri,Pul-i-Khumri,Pule Khumri,Pule Khumṟi,Puli-Khumri,pl khmry,Пули-Хумри,پل خمری	35.94458	68.71512	P	PPLA	AF		03				56369		638	Asia/Kabul	2012-01-16
1131316	Paghmān	Paghman	Paghman,Paghman Palace,Paghmān,Pagman,Пагман	34.5875	68.95333	P	PPL	AF		13				49157		2311	Asia/Kabul	2012-01-16
1132495	Nahrīn	Nahrin	Nahrin,Nahrīn,Nakhrin,Narain,Narin,Narīn,nhryn,Нахрин,نهرین	36.0649	69.13343	P	PPLA2	AF		03				22363		1138	Asia/Kabul	2012-02-28
1133453	Maymana	Maymana	Maimana,Maimanah,Maimāna,Maymana,Maīmanah,Mejmene,Meymaneh,Mimana,mai ma na,mymnh,Меймене,میمنه,迈马纳	35.92139	64.78361	P	PPLA	AF		07				75900	877	864	Asia/Kabul	2010-08-16
1133574	Mehtar Lām	Mehtar Lam	Laghman,Mehtar Lam,Mehtar Lām,Mekhtarlam,Metarlam,Mir Talam Saheb Ziarat,Mitarlam,Miterlam,Mīr Talām Şāḩeb Zīārat,Nawar Lam,Nāwar Lam,mhtr lam,Митарлам,مهتر لام	34.67139	70.20944	P	PPLA	AF		35				17345		795	Asia/Kabul	2012-01-16
1133616	Mazār-e Sharīf	Mazar-e Sharif	Masar-e Scharif,Mazar-e Sarif,Mazar-e Sharif,Mazar-e Šarif,Mazar-e-Sharif,Mazar-i Szarif,Mazar-i-Sharif,Mazare Srif,Mazari Sharif,Mazari-Sharif,Mazār-e Sharīf,Mazār-e Šarīf,Mazār-i-Sharīf,Mazāre S̄rīf,majaleu-isyalipeu,mazarisharifu,mzar shryf,Мазари-Шариф,مزار شريف,مزار شریف,マザーリシャリーフ,마자르이샤리프	36.70904	67.11087	P	PPLA	AF		30				303282		361	Asia/Kabul	2012-01-16
1134720	Lashkar Gāh	Lashkar Gah	Bist,Bost,Bust,Lashkar Gah,Lashkar Gāh,Lashkargah Bust,Lashkargakh,Laskargah,Las̲h̲kargāh Busṯ,Laškargāh,Nawab City,lshkr gah,لشكر گاه,لښکرگاه بسټ	31.59382	64.37161	P	PPLA	AF		10				43934		786	Asia/Kabul	2012-01-16
1135158	Kushk	Kushk	Kushk,Kusk,Kus̄k,Kūshk,kshk,Кушк,کشک	33.29565	61.95221	P	PPL	AF		11				16952		1115	Asia/Kabul	2012-01-16
1135689	Kunduz	Kunduz	Kondoz,Konduz,Kondūz,Kundus,Kunduz,Kundūz,Qonduz,Qondūz,Qunduz,Qunḏūz,Shahr-e Qondoz,kndwz,kndz,kundo~uzu zhou,kundujeu ju,qndz,Кундуз,قندز,كندز,کندوز,クンドゥズ州,쿤두즈 주	36.72896	68.857	P	PPLA	AF		24				161902		402	Asia/Kabul	2012-01-16
1136469	Khōst	Khost	Khost,Khowst,Khōst,Matun,Matūn,khwst,mtwn,Хост,خوست,متون	33.33951	69.92041	P	PPLA	AF		37				96123		1183	Asia/Kabul	2012-01-16
1136575	Khulm	Khulm	Bazar-e Khulm,Bāzār-e Khulm,Kholm,Khulm,Tashkurgan,Tashkurghan,Tashqorghan,Tashqurghan,Tāshkurghān,Tāshqorghān,Tāshqurghān,bazar khlm,khlm,tashqrghan,Ташкурган,بازار خلم,تاشقرغان,خلم	36.69736	67.69826	P	PPLA2	AF		30				64933		445	Asia/Kabul	2012-02-28
1136863	Khāsh	Khash	Khas,Khash,Khāsh,Khās̄,khash,خاش	31.52919	62.79055	P	PPL	AF		19				15133		579	Asia/Kabul	2012-01-16
1137168	Khanabad	Khanabad	Khanabad,Khānābād,Ханабад,خان آباد	36.6825	69.11556	P	PPL	AF		24				71531		503	Asia/Kabul	2009-03-03
1137807	Karukh	Karukh	Karokh,Karrukh,Karukh,Kaṟukh,krkh,کرخ	34.48108	62.5863	P	PPLA2	AF		11				17484		1340	Asia/Kabul	2012-02-28
1138336	Kandahār	Kandahar	Candahar,Kandagar,Kandahar,Kandaharo,Kandahār,Kandhar,Qandahar,Qandahār,Qanḏahāṟ,kan da ha,kandaharu,kndhar,qndhar,Кандагар,קנדאהר,قندهار,كندهار,カンダハール,坎大哈	31.61332	65.71013	P	PPLA	AF		23				391190		1007	Asia/Kabul	2012-01-16
1138958	Kabul	Kabul	Cabool,Caboul,Cabul,Cabul - kabl,Cabul - کابل,Cabúl,Caubul,Kabil,Kaboel,Kabol,Kaboul,Kabul,Kabula,Kabulas,Kabuli,Kabulo,Kabura,Kabúl,Kabûl,Kampoul,Kobul,Kubha,Kábul,Kābol,kabl,kabul,kabula,kabuli,kaburu,kabwl,kapul,ke bu er,khabul,Καμπούλ,Кабул,Кобул,Քաբուլ,קאבול,كابل,كابول,کابل,काबुल,কাবুল,காபூல்,คาบูล,ཀ་བུར,ქაბული,ካቡል,カブール,カーブル,喀布尔,카불	34.52813	69.17233	P	PPLC	AF		13				3043532		1798	Asia/Kabul	2010-05-30
1139715	Jalālābād	Jalalabad	Djelalabad,Dschalalabad,Dzalalabad,Dzhalalabad,Dzhelalabad,Dżalalabad,Jalakot,Jalal-Kut,Jalalabad,Jalalkoat,Jalalkot,Jalālkot,Jalālābād,Jelalabad,Tarun City,jalalabada,jlal abad,Джалалабад,جلال آباد,جلال‌آباد,জালালাবাদ	34.42647	70.45153	P	PPLA	AF		18				200331		575	Asia/Kabul	2012-01-16
1139807	Jabal os Saraj	Jabal os Saraj	Djabal-ul-Seradj,Dzhabal'-Ussaradzh,Dzhabal’-Ussaradzh,Jabal Saraj,Jabal os Saraj,Jabal os Sarāj,Jabal us Siraj,Jabal us Sirāj,Jabal-us-Sirai,Jabalussaraj,Jabalussaṟāj,Jabl-us-Seraj,Jabl-us-Siraj,Jabul Saraj,Jibal-as-Seraj,Parwan,jbl alsraj,جبل السراج	35.11833	69.23778	P	PPL	AF		40				15032		1612	Asia/Kabul	2010-03-29
1140026	Herāt	Herat	Gerat,Herat,Herāt,Hérat,Kherat,Shahr-e Herat,Shahr-e Herāt,he la te,herato,hrat,Герат,Херат,هرات,ヘラート,赫拉特	34.34817	62.19967	P	PPLA	AF		11				272806		927	Asia/Kabul	2012-01-16
1141089	Ghormach	Ghormach	Garmak,Ghormac,Ghormach,Ghormāch,Ghowrmach,Ghowrmāch,Ghōrmāc,Ghōrmāch,ghwrmch,غورماچ,غورمچ	35.73062	63.78264	P	PPLA2	AF		02	7052787			30000		659	Asia/Kabul	2011-12-21
1141269	Ghazni	Ghazni	Gazni,Ghazni,Ghaznī,Shahr-e Ghazni,Shahr-e Ghaznī,gazni,gazuni,ghznt,ghznyn,Газни,غزنة,غزنی,غزنین,ガズニー	33.55356	68.42689	P	PPLA	AF		08				141000		2181	Asia/Kabul	2008-04-09
1141540	Gereshk	Gereshk	Gereshk,Geresk,Gerešk,Girishk,Nahr-e Saraj,Nahr-e Sarāj,grshk,Герешк,گرشک	31.82089	64.57005	P	PPLA2	AF		10				43588		830	Asia/Kabul	2012-02-28
1141857	Gardēz	Gardez	Gardeyz,Gardez,Gardiz,Gardêz,Gardēz,Gardīz,Gaṟḏēz,grdyz,Гардез,گرديز,گردېز	33.59744	69.22592	P	PPLA	AF		36				103601		2308	Asia/Kabul	2012-01-16
1142170	Fayzabad	Fayzabad	Faizabad,Faizābād,Fajzabad,Faydz Abad,Fayḏẕ Ābāḏ,Fazelabad,Faīẕābād,Feyzabad,Feyẕābād,fyd abad,Файзабад,فیض آباد	37.11664	70.58002	P	PPLA	AF		01				44421		1210	Asia/Kabul	2010-08-16
1142264	Farāh	Farah	Farah,Farakh,Farāh,frah,فراه	32.37451	62.11638	P	PPLA	AF		06				43561		662	Asia/Kabul	2012-01-16
1142404	Kafir Qala	Kafir Qala	Eslam Qal`eh,Eslamqal`a,Eslamqal‘a,Eslām Qal‘eh,Islam Kala,Islam Killa,Islam Qal`ah,Islam Qala,Islām Kala,Islām Qala,Islām Qal‘ah,Kafar Qal`eh,Kafir Kala,Kafir Qala,Kāfar Qal‘eh	34.66667	61.06667	P	PPL	AF		11				18086		726	Asia/Kabul	2012-01-16
1145352	Charikar	Charikar	Caharikar,Carikar,Chaharikar,Chahārīkār,Chairkar,Charekar,Charikar,Chāirkār,Chārīkār,Cāṟikāṟ,Čahārikār,Чарикар,چاريكار	35.01361	69.17139	P	PPLA	AF		40				53676		1554	Asia/Kabul	2010-01-29
1147066	Barakī Barak	Baraki Barak	Barah Ki Barak,Barah Kī Barak,Baraki Barak,Baraki Burak,Barakibarak,Barakī Barak,Barqi Barq,brh ky brk,brky brk,بره کی برک,برکی برک	33.9675	68.94861	P	PPLA2	AF		17				22305		1937	Asia/Kabul	2012-02-28
1147290	Balkh	Balkh	Bactra,Bactresh,Bakhtar,Balch,Balh,Balhika,Balkh,Bamik,Bazirabad,Bkahdi,Bākhtar,Vazirabad,ba er he,blkh,Балх,Вазирабад,بلخ,巴尔赫	36.75635	66.8972	P	PPLA2	AF		30				114883		348	Asia/Kabul	2012-02-28
1147540	Baghlān	Baghlan	Baghlan,Baghlan - bghlan,Baghlan - بغلان,Baghlan-e Jadid,Baghlin,Baghlān,Baghlān-e Jadīd,Baglan,Bagolaggo,Sana `Ati,Sana`ati,bghlan,bghlan jdyd,Şanā ‘Ati,Şanā‘atī,Баглан,بغلان,بغلان جديد,صناعتی	36.13068	68.70829	P	PPLA2	AF		03				108449		531	Asia/Kabul	2012-02-28
1148106	Ārt Khwājah	Art Khwajah	Art Khvajeh (1),Art Khwajah,At Khvajeh,At Khwaja,art khwajh,Ārt Khwājah,Āt Khvājeh,Āt Khwāja,Āṟt Khvājeh (1),آرت خواجه	37.08571	69.47958	P	PPL	AF		26				18623		481	Asia/Kabul	2012-01-16
1148205	Āsmār	Asmar	Asma,Asmar,Asmār,asmar,Āsmā,Āsmār,آسمار,اسمار	35.03333	71.35809	P	PPLA2	AF		34				15708		913	Asia/Kabul	2012-02-28
1148311	Asadābād	Asadabad	Asadabad,Asadābād,Assad-Abad,Caghasaray,Chagha Serai,Chagha-Sari,Chaghah Saray,Chaghah Sarāy,Chaghasarai,Chaghasaray,Chaghasarāy,Chagsarai,Chegheh Saray,Chegheh Sarāy,Chigha Sarai,Chigha Sarāi,Chigha Serai,Chigkhasaray,asd abad,chghh sray,Čaghasarāy,Асадабад,اسد آباد,چغه سرای	34.87311	71.14697	P	PPLA	AF		34				48400		837	Asia/Kabul	2012-02-24
1148658	Andkhōy	Andkhoy	Andkhoi,Andkhoy,Andkhui,Andkhvoy,Andkhōy,Andkhōī,Andkhūi,Ankhoi,andkhwy,اندخوی	36.95293	65.12376	P	PPLA2	AF		07				29208		306	Asia/Kabul	2012-02-28
1469706	Markaz-e Woluswalī-ye Āchīn	Markaz-e Woluswali-ye Achin	Achin,Achin-Ulusvali,Acin Oluswali,Markaz-e Woluswali-ye Achin,Markaz-e Woluswalī-ye Āchīn,Āchīn,Āčīn Oluswāli,آچين	34.12583	70.70778	P	PPL	AF		18				15098		972	Asia/Kabul	2010-08-10
6692413	Cool űrhajó	Cool urhajo		34.26545	67.34516	P	PPL	AF		05				58525		2884	Asia/Kabul	2008-05-19
3576022	Saint John’s	Saint John's	Saint John,Saint John's,Saint John’s,Sent Dzonsas,Sent Džonsas,Sent Tzons,Sent-Dzhons,St Johns,St. John's,St.John.s,seinteujonseu,sentojonzu,sheng yue han,sheng yue han shi,snt g'wns,Σεντ Τζονς,Сент-Джонс,סנט ג'ונס,ሴንት ጆንስ፥ አንቲጋ እና ባርቡዳ,セントジョンズ,圣约翰,圣约翰市,세인트존스	17.11667	-61.85	P	PPLC	AG		04				24226		6	America/Antigua	2012-01-18
3573374	The Valley	The Valley	De Balei,The Valley,Valley,Valli,bare,deobaelli,Δε Βάλεϊ,Валли,ואלי,バレー,더밸리	18.21704	-63.05783	P	PPLC	AI		00				1169	7	19	America/Anguilla	2011-01-21
363243	Sarandë	Sarande	Agioi,Agioi Saranta,Ayii Saranda,Hagios Saranta,Porto Edda,Santa Quaranta,Santi Quaranta,Saranda,Sarande,Sarandë,Saranta,Zogaj,Άγιοι Σαράντα,Саранда	39.87556	20.00528	P	PPL	AL		51				15147		32	Europe/Tirane	2012-01-19
782661	Kukës	Kukes	Cucus,Kukes,Kukesi,Kuks,Kuksi,Kukuch,Kukus,Kukës,Kukësi,Кукес,Кукъс	42.07694	20.42194	P	PPLA	AL		47				17832		351	Europe/Tirane	2012-01-19
782756	Korçë	Korce	Corce,Corcë,Coritsa,Coritza,Coriza,Corizza,Corriza,Ghiortsa Corcia,Gorica,Goritsa,Korca,Korce,Korcha,Korche,Korcza,Korica,Korice,Koritsa,Koritza,Korrca,Korrce,Korrça,Korrçë,Korytsa,Korça,Korçë,Körice,Корча	40.61861	20.78083	P	PPLA	AL		46				58259		869	Europe/Tirane	2012-01-19
783148	Gjirokastër	Gjirokaster	Agirocastro,Arghirocastru,Arghyrocastro,Argirocastro,Argirokastro,Argyrokastro,Argyrokastron,Aryirokastro,Aryirokastron,Ergheni,Ergiri,Ghinokastre,Girokastra,Girokastro,Gjinokaster,Gjinokastra,Gjinokastre,Gjinokastrer,Gjinokastër,Gjirokaster,Gjirokastra,Gjirokastre,Gjirokastrë,Gjirokastër,ji nuo ka si te,Αργυρόκαστρο,Ђирокастра,Аргирокастро,Гирокастра,Гирокастро,吉诺卡斯特	40.07583	20.13889	P	PPLA	AL		45				23437		286	Europe/Tirane	2012-01-19
783263	Elbasan	Elbasan	Ehl'basan,Elbasan,Elbasani,Elbassan,Эльбасан	41.1125	20.08222	P	PPLA	AL		43				100903		128	Europe/Tirane	2012-01-19
783493	Burrel	Burrel	Burela,Burele,Bureli,Burelë,Burrel,Burrel',Burrele,Burreli,Burrelë,Буррель	41.61028	20.00889	P	PPL	AL		41				15405		315	Europe/Tirane	2012-01-19
3183719	Vlorë	Vlore	Au'lon,Au’lon,Avlon,Avlona,Avlonya,Vallona,Valona,Vl'ora,Vljora,Vlona,Vlone,Vlonë,Vlora,Vlore,Vlorë,Vļora,Валона,Вльора,Влёра	40.46667	19.48972	P	PPLA	AL		51				89546		2	Europe/Tirane	2012-01-19
3183875	Tirana	Tirana	Tiran,Tirana,Tirane,Tirano,Tiranë,Tirāna,Tyrana,Tyranna,Tírana,de la na,tilana,tirana,tyrana,tyrnh,Τίρανα,Тирана,Тырана,טירנה,تىرانا,تيرانا,ティラナ,地拉那,티라나	41.3275	19.81889	P	PPLC	AL		50				374801		113	Europe/Tirane	2012-02-28
3184081	Shkodër	Shkoder	Iskodra,Scutari,Shkoder,Shkodra,Shkodër,Skadar,Skodra,Szkodra,sqwdr,İşkodra,Škodra,Скадар,Шкодер,Шкодра,שקודר	42.06828	19.51258	P	PPLA	AL		49				88245		12	Europe/Tirane	2010-01-29
3184517	Patos Fshat	Patos Fshat	Patos Fshat,Patosi Fshat	40.64278	19.65083	P	PPL	AL		44				22679		157	Europe/Tirane	2012-01-19
3184862	Lushnjë	Lushnje	Ljushna Cod a Gomares,Ljushnja,Ljusnje,Ljušnje,Lousnia,Lushne,Lushnja,Lushnje,Lushnjë,Lusnje,Lušnje,Люшня	40.94194	19.705	P	PPL	AL		44				41469		22	Europe/Tirane	2012-01-19
3184935	Lezhë	Lezhe	Alessio,Lesh,Leshe,Leshi,Lezh,Lezha,Lezhe,Lezhë,Lisi,Ljes,Lješ,Lyesh,Лежа	41.78361	19.64361	P	PPLA	AL		48				18695		7	Europe/Tirane	2012-01-19
3185012	Laç	Lac	Lac,Laci,Lak,Latsch,Laç,Laçi,Лак	41.63556	19.71306	P	PPL	AL		48				24825		33	Europe/Tirane	2012-01-19
3185060	Kuçovë	Kucove	Kuchova,Kucova,Kucove,Kuçova,Kuçovë,Petrolia,Qyteti Stalin,Stalin,Кучова	40.80028	19.91667	P	PPL	AL		40				18166		58	Europe/Tirane	2012-01-19
3185082	Krujë	Kruje	Akcehisar,Akçehisar,Croia,Cruja,Krna,Kroia,Kroja,Kroya,Kroïa,Krue,Krueja,Kruja,Kruje,Krujë,Круе	41.50917	19.79278	P	PPL	AL		42				21286		509	Europe/Tirane	2012-01-19
3185211	Kavajë	Kavaje	Cavaia,Cavaja,Kavaia,Kavaj,Kavaja,Kavaje,Kavajë,Kavaïa,Кавайе,Кавая	41.18556	19.55694	P	PPL	AL		50				29354		19	Europe/Tirane	2012-01-19
3185670	Fier-Çifçi	Fier-Cifci		40.71667	19.56667	P	PPLX	AL		44				60995		17	Europe/Tirane	2007-05-30
3185672	Fier	Fier	Fearica,Fier,Fieri,Fjeri,fei xia er,Фиери,非夏爾	40.72389	19.55611	P	PPLA	AL		44				56297		20	Europe/Tirane	2012-01-19
3185728	Durrës	Durres	Drac,Drach,Drač,Duraso,Durazzo,Durehs,Dures,Duresi,Durres,Durresa,Durresi,Durrsi,Durrës,Durrësi,Durts,Durus,Durz,Durësi,Dyrrachio,Dyrrachium,Dyrrakhion,Dyrrhachium,Epidamnos,dou la si,do~urasu,dwrs,Δυρράχιο,Драч,Дуррес,Дуръс,Дурэс,דורס,ドゥラス,都拉斯	41.32306	19.44139	P	PPLA	AL		42				122034		13	Europe/Tirane	2012-01-19
3186084	Berat	Berat	Beligrad,Berat,Berati,Beration,Berta,Lezskigrad,Verati,Veration,berato,pei la te,Берат,בראט,ベラト,培拉特	40.70583	19.95222	P	PPLA	AL		40				46866		66	Europe/Tirane	2012-01-19
174875	Kapan	Kapan	Ghap'an,Ghap’an,Kafan,Kafin,Kapan,Katan,Madan,Qafan,Zangezur,kapan,Капан,Կապան,کاپان	39.20754	46.40576	P	PPLA	AM		08				33160		774	Asia/Yerevan	2012-01-17
174895	Goris	Goris	Geryusy,Goris,Горис,Գորիս	39.51288	46.33816	P	PPL	AM		08				20379		1377	Asia/Yerevan	2012-01-17
174972	Hats’avan	Hats'avan	Acavan,Atsavan,Hats'avan,Hats’avan,Sisian,Ацаван	39.46405	45.97047	P	PPL	AM		08				15208		1761	Asia/Yerevan	2012-01-17
174979	Artashat	Artashat	Artashat,Kamarl,Kamarlu,Kamarlyu,Арташат	39.96144	44.54447	P	PPLA	AM		02				20562		830	Asia/Yerevan	2012-01-17
174991	Ararat	Ararat	Ararat,Davalinskiy Tsemzavod,Арарат	39.83166	44.70489	P	PPL	AM		02				28832		822	Asia/Yerevan	2012-01-17
